transaction_id,date,time,retailer_location_city,ticket_batch_id,unique_code
T006171,2025-10-08,21:21:49,Houston,BATCH-C-2025,RPQF-0094
T006172,2025-08-24,18:38:53,Chicago,BATCH-A-2025,TQGB-3613
T006173,2025-10-07,10:12:57,Detroit,BATCH-A-2025,GDPW-6915
T006174,2025-10-01,13:32:19,New York,BATCH-A-2025,FONS-9719
T006175,2025-12-27,06:08:01,Miami,BATCH-B-2025,SUTN-2578
T006176,2025-08-25,12:19:05,Los Angeles,BATCH-C-2025,NPFZ-3755
T006177,2025-09-21,16:44:42,Detroit,BATCH-A-2025,DTII-0139
T006178,2026-02-02,02:46:14,Houston,BATCH-B-2025,IYXW-9172
T006179,2026-02-12,01:11:42,Miami,BATCH-B-2025,WAER-3459
T006180,2025-12-05,04:33:22,Atlanta,BATCH-A-2025,GMVT-3971
T006181,2025-11-12,17:12:05,New York,BATCH-C-2025,NLKB-4163
T006182,2025-10-04,22:06:10,Los Angeles,BATCH-B-2025,JQFB-4597
T006183,2025-11-13,06:52:34,Atlanta,BATCH-B-2025,MIEQ-5413
T006184,2026-01-04,07:46:22,Los Angeles,BATCH-C-2025,SCOY-1677
T006185,2025-11-25,06:37:25,New York,BATCH-A-2025,OBNT-4572
T006186,2026-01-19,15:37:52,Los Angeles,BATCH-C-2025,SOBM-5601
T006187,2025-09-12,03:04:38,Houston,BATCH-C-2025,ZOWN-1128
T006188,2026-02-14,02:59:38,Detroit,BATCH-A-2025,TCJZ-0290
T006189,2025-10-30,03:43:21,Miami,BATCH-A-2025,VZFO-7643
T006190,2025-08-31,15:08:46,Los Angeles,BATCH-A-2025,YCUE-8889
T006191,2025-11-09,19:55:58,Los Angeles,BATCH-B-2025,YCAT-3379
T006192,2025-12-10,06:46:18,Atlanta,BATCH-C-2025,NBMN-1369
T006193,2025-10-11,16:28:40,Miami,BATCH-A-2025,TMFD-7186
T006194,2026-02-09,09:35:55,Chicago,BATCH-B-2025,XECW-4661
T006195,2025-11-12,17:52:38,Houston,BATCH-B-2025,BANZ-2063
T006196,2025-12-27,05:54:54,New York,BATCH-C-2025,DVGD-9722
T006197,2025-08-23,10:59:51,Los Angeles,BATCH-A-2025,RIGB-8995
T006198,2026-01-28,07:49:04,Houston,BATCH-C-2025,SSXK-5042
T006199,2025-12-27,23:30:38,Miami,BATCH-C-2025,USYT-3018
T006200,2026-01-26,07:40:47,Chicago,BATCH-C-2025,SXWA-6215
T006201,2025-11-29,21:34:54,Detroit,BATCH-A-2025,KCFJ-8079
T006202,2025-11-28,19:38:14,New York,BATCH-B-2025,YQSM-8134
T006203,2025-12-04,05:26:17,Houston,BATCH-C-2025,FVZC-6840
T006204,2025-11-10,14:12:14,Chicago,BATCH-A-2025,ZIGM-4453
T006205,2026-01-20,08:57:39,Houston,BATCH-A-2025,DGFD-6385
T006206,2026-01-25,17:52:06,Miami,BATCH-B-2025,WLXK-8718
T006207,2026-01-19,01:00:12,Houston,BATCH-A-2025,PSJG-4437
T006208,2025-09-29,04:24:51,Houston,BATCH-C-2025,RZXA-5720
T006209,2025-11-23,18:31:06,Miami,BATCH-C-2025,CEOR-5812
T006210,2026-01-08,17:24:32,Chicago,BATCH-B-2025,JTCV-3069
T006211,2026-01-15,11:33:42,Miami,BATCH-B-2025,GWHZ-8109
T006212,2026-01-16,16:04:09,Los Angeles,BATCH-B-2025,QDUU-1709
T006213,2026-01-07,09:19:32,Chicago,BATCH-A-2025,FNBT-2462
T006214,2026-02-05,15:04:55,Miami,BATCH-A-2025,SEBD-4391
T006215,2026-01-26,19:16:46,Chicago,BATCH-A-2025,HMTL-3647
T006216,2025-08-23,06:38:52,Houston,BATCH-A-2025,OQXK-0272
T006217,2025-10-27,06:17:43,Detroit,BATCH-A-2025,EORN-8832
T006218,2025-12-08,18:27:25,Miami,BATCH-B-2025,PVDH-1552
T006219,2026-02-10,05:37:36,New York,BATCH-A-2025,RPRC-9727
T006220,2025-11-28,07:52:35,Miami,BATCH-A-2025,XSBQ-0354
T006221,2025-12-23,10:00:28,Chicago,BATCH-B-2025,PHOH-7162
T006222,2025-09-20,10:48:49,Los Angeles,BATCH-C-2025,KOJX-2416
T006223,2025-12-07,14:49:29,New York,BATCH-A-2025,KGRB-5188
T006224,2025-12-17,23:10:22,Los Angeles,BATCH-C-2025,VAFZ-8303
T006225,2026-02-04,16:44:41,Los Angeles,BATCH-B-2025,ZXVE-6514
T006226,2025-09-01,16:14:12,New York,BATCH-B-2025,ELAQ-2457
T006227,2025-12-03,09:55:55,Chicago,BATCH-C-2025,ZMNS-5648
T006228,2026-01-23,22:56:55,Houston,BATCH-A-2025,JJSK-7758
T006229,2026-01-11,08:28:00,Los Angeles,BATCH-B-2025,IXCE-3882
T006230,2026-02-16,05:22:45,Houston,BATCH-B-2025,QZHT-3926
T006231,2025-11-23,08:28:47,Miami,BATCH-C-2025,PCFP-3923
T006232,2026-02-13,07:24:44,Los Angeles,BATCH-C-2025,PUKF-3690
T006233,2026-01-05,10:08:11,Miami,BATCH-C-2025,JTNH-8918
T006234,2026-01-19,14:41:19,New York,BATCH-A-2025,XVKY-2338
T006235,2025-08-28,18:12:43,Los Angeles,BATCH-C-2025,RBNS-3977
T006236,2026-01-21,09:37:32,New York,BATCH-C-2025,VCSZ-3114
T006237,2025-11-01,10:45:11,New York,BATCH-B-2025,KJAF-3413
T006238,2025-12-21,08:18:55,Los Angeles,BATCH-B-2025,AOZR-8701
T006239,2026-01-25,03:01:41,Miami,BATCH-A-2025,DFIE-4944
T006240,2025-09-25,13:49:42,Miami,BATCH-A-2025,EDRG-8612
T006241,2026-02-11,08:14:09,Miami,BATCH-B-2025,AROX-5964
T006242,2025-12-15,13:30:09,Atlanta,BATCH-A-2025,YRTG-9508
T006243,2025-11-10,17:06:55,Chicago,BATCH-C-2025,CHIS-7640
T006244,2025-12-26,21:51:28,Atlanta,BATCH-B-2025,IWLW-1217
T006245,2026-01-11,15:49:27,Detroit,BATCH-B-2025,TAIS-2018
T006246,2025-11-27,00:56:08,Los Angeles,BATCH-C-2025,DQDS-5657
T006247,2025-10-24,15:54:09,Los Angeles,BATCH-B-2025,VHXB-6352
T006248,2026-01-26,11:03:34,Atlanta,BATCH-B-2025,YYLE-6906
T006249,2025-12-13,11:14:04,Miami,BATCH-A-2025,ESUV-8136
T006250,2025-12-19,03:22:23,Detroit,BATCH-B-2025,YBBC-3979
T006251,2025-09-20,20:06:13,Detroit,BATCH-A-2025,WIAH-0237
T006252,2026-01-31,08:28:41,Houston,BATCH-A-2025,XFNS-7329
T006253,2025-09-02,18:06:58,Houston,BATCH-C-2025,RQRQ-1264
T006254,2026-01-17,15:51:28,Detroit,BATCH-A-2025,CSWD-2876
T006255,2026-01-01,08:55:36,New York,BATCH-C-2025,DHPT-3376
T006256,2025-09-09,13:02:30,Miami,BATCH-C-2025,XQDJ-7106
T006257,2025-09-29,06:38:30,Miami,BATCH-C-2025,CTDQ-9736
T006258,2025-11-04,19:47:41,Houston,BATCH-C-2025,VXLP-3165
T006259,2026-01-20,02:20:08,Chicago,BATCH-C-2025,GAHT-4478
T006260,2025-09-19,08:50:04,New York,BATCH-B-2025,HKYW-7200
T006261,2025-09-15,10:24:06,Miami,BATCH-A-2025,DUQO-9976
T006262,2025-11-26,21:13:23,Detroit,BATCH-C-2025,SUOJ-4831
T006263,2026-01-04,21:05:47,Chicago,BATCH-A-2025,VVQG-7072
T006264,2025-12-17,23:50:04,Miami,BATCH-C-2025,KDTW-8789
T006265,2025-10-01,17:09:11,Atlanta,BATCH-B-2025,RGAX-6304
T006266,2025-09-11,11:21:02,Detroit,BATCH-A-2025,AZWN-2478
T006267,2025-12-30,21:01:12,Miami,BATCH-C-2025,NSSX-3078
T006268,2025-11-23,10:28:33,Houston,BATCH-B-2025,UHZX-7008
T006269,2025-10-07,12:03:32,Detroit,BATCH-B-2025,SYJA-9978
T006270,2025-08-26,09:58:55,Atlanta,BATCH-A-2025,ZYET-9167
T006271,2025-12-31,17:56:03,Houston,BATCH-B-2025,MJAC-7362
T006272,2025-10-06,17:59:39,Miami,BATCH-C-2025,TJCI-9331
T006273,2025-10-29,16:33:33,Houston,BATCH-A-2025,WNPR-4016
T006274,2025-09-05,07:40:07,Houston,BATCH-B-2025,KLVV-8317
T006275,2025-08-30,02:57:43,Atlanta,BATCH-C-2025,VHGO-2107
T006276,2025-12-27,08:54:47,Miami,BATCH-B-2025,PPAC-9678
T006277,2026-01-09,22:31:50,Miami,BATCH-C-2025,FXVV-5459
T006278,2026-02-05,10:01:43,Detroit,BATCH-C-2025,EISW-1751
T006279,2025-12-25,03:22:06,Los Angeles,BATCH-C-2025,NPCK-0854
T006280,2026-01-24,00:36:50,Atlanta,BATCH-C-2025,ETPN-2738
T006281,2025-09-02,19:26:45,Los Angeles,BATCH-B-2025,WDRX-6904
T006282,2025-10-11,12:06:15,Miami,BATCH-C-2025,CFKC-4428
T006283,2025-12-12,23:47:19,New York,BATCH-A-2025,GEOK-3530
T006284,2025-12-12,01:44:25,Houston,BATCH-C-2025,IUFQ-0801
T006285,2025-09-02,06:24:41,Detroit,BATCH-C-2025,AFVW-8266
T006286,2026-02-06,23:53:26,Atlanta,BATCH-C-2025,YTTQ-7756
T006287,2025-12-22,00:33:42,Houston,BATCH-A-2025,XZXJ-6705
T006288,2025-11-02,08:25:05,New York,BATCH-B-2025,ZSHJ-1167
T006289,2025-12-30,19:33:17,Chicago,BATCH-B-2025,WBRK-9093
T006290,2025-11-20,03:44:26,New York,BATCH-C-2025,ZMBO-9052
T006291,2025-12-30,13:29:17,Miami,BATCH-A-2025,EQBV-5314
T006292,2025-10-29,07:30:09,Houston,BATCH-B-2025,RDWI-8737
T006293,2025-10-08,05:11:18,Houston,BATCH-A-2025,FZZS-1895
T006294,2025-08-28,21:48:53,Houston,BATCH-B-2025,YLRQ-9037
T006295,2026-01-10,08:28:12,Los Angeles,BATCH-A-2025,GYIJ-3980
T006296,2025-12-26,00:52:06,Detroit,BATCH-A-2025,ITHL-2855
T006297,2025-09-05,16:57:03,Atlanta,BATCH-A-2025,NAMA-4867
T006298,2025-09-28,13:34:40,New York,BATCH-C-2025,RNST-7542
T006299,2025-10-14,16:43:04,Atlanta,BATCH-A-2025,NJLW-0219
T006300,2026-01-23,20:53:08,Detroit,BATCH-A-2025,MAMN-6011
T006301,2026-02-10,11:56:34,Chicago,BATCH-A-2025,UCLJ-1830
T006302,2025-09-10,00:51:05,Los Angeles,BATCH-A-2025,DIXY-7507
T006303,2026-02-07,02:02:20,Chicago,BATCH-C-2025,KQMQ-3346
T006304,2025-12-18,14:10:35,Detroit,BATCH-A-2025,GLCK-5839
T006305,2026-01-06,07:45:08,New York,BATCH-B-2025,CANZ-8163
T006306,2025-11-24,09:26:56,Houston,BATCH-C-2025,YWNY-2003
T006307,2025-08-24,13:41:49,Houston,BATCH-C-2025,XADM-2883
T006308,2025-10-09,20:31:35,Detroit,BATCH-B-2025,YCFW-9443
T006309,2025-10-18,09:05:43,Miami,BATCH-C-2025,YWKC-8592
T006310,2025-09-01,14:57:45,Los Angeles,BATCH-A-2025,WLOY-7809
T006311,2025-08-26,16:35:31,Detroit,BATCH-A-2025,JJCN-9527
T006312,2025-10-07,12:21:27,Los Angeles,BATCH-C-2025,ZJIA-8574
T006313,2026-01-16,09:50:37,New York,BATCH-A-2025,PWGG-3218
T006314,2026-01-16,06:06:17,Houston,BATCH-A-2025,XUQZ-7907
T006315,2026-01-17,16:28:15,Detroit,BATCH-C-2025,UVYT-9460
T006316,2025-12-02,22:29:48,Miami,BATCH-A-2025,HNLJ-0351
T006317,2025-08-26,07:05:46,Chicago,BATCH-B-2025,JFHD-0083
T006318,2025-12-10,06:30:21,Los Angeles,BATCH-A-2025,SWNZ-4495
T006319,2026-02-15,12:15:36,Houston,BATCH-A-2025,GHZB-4130
T006320,2025-12-18,02:09:04,Chicago,BATCH-A-2025,RZUX-1199
T006321,2026-01-09,12:21:46,Houston,BATCH-C-2025,GVDU-8509
T006322,2026-02-16,05:23:48,Chicago,BATCH-C-2025,LUSQ-2238
T006323,2026-01-27,18:52:10,New York,BATCH-A-2025,XEAJ-2991
T006324,2025-09-07,00:39:36,Atlanta,BATCH-A-2025,IRAY-6426
T006325,2026-01-15,17:13:21,Atlanta,BATCH-B-2025,SJEM-2967
T006326,2025-10-31,10:03:14,Detroit,BATCH-C-2025,QMPW-4771
T006327,2025-09-23,13:53:59,New York,BATCH-C-2025,WFQM-0592
T006328,2026-02-10,06:33:04,Atlanta,BATCH-A-2025,KNNC-7285
T006329,2025-08-25,23:06:07,New York,BATCH-C-2025,EZUL-1925
T006330,2026-01-30,01:44:30,Atlanta,BATCH-A-2025,UUTX-2761
T006331,2025-11-22,05:58:28,Detroit,BATCH-A-2025,YCJM-9850
T006332,2025-12-03,18:56:33,Los Angeles,BATCH-A-2025,MBLC-3423
T006333,2025-11-04,00:29:19,Los Angeles,BATCH-A-2025,WZHW-0763
T006334,2025-11-18,00:08:28,Chicago,BATCH-B-2025,SQDU-2955
T006335,2025-10-17,14:53:51,Houston,BATCH-B-2025,DLTF-7080
T006336,2025-10-01,17:57:51,Chicago,BATCH-B-2025,YUXQ-3181
T006337,2025-11-17,06:22:01,New York,BATCH-B-2025,XBOI-1070
T006338,2025-09-04,05:47:20,New York,BATCH-C-2025,WHDE-8379
T006339,2025-09-20,17:38:56,Detroit,BATCH-A-2025,GYPD-4732
T006340,2026-01-05,05:30:07,Detroit,BATCH-C-2025,CFYI-9487
T006341,2025-10-10,17:32:18,Los Angeles,BATCH-A-2025,RAIF-0345
T006342,2025-12-07,11:25:19,New York,BATCH-C-2025,XICO-4279
T006343,2025-10-25,08:00:57,Atlanta,BATCH-B-2025,WEUN-5213
T006344,2025-12-09,09:53:50,Atlanta,BATCH-C-2025,TYPS-6849
T006345,2025-08-26,21:02:53,Houston,BATCH-A-2025,JNJW-7216
T006346,2025-09-28,00:14:26,Detroit,BATCH-A-2025,LDCE-9832
T006347,2026-02-08,10:59:25,Detroit,BATCH-B-2025,KQIS-8570
T006348,2026-01-24,11:05:44,New York,BATCH-A-2025,IVTG-7297
T006349,2025-11-02,14:09:53,Atlanta,BATCH-C-2025,YUPC-8634
T006350,2025-08-31,01:00:12,New York,BATCH-A-2025,RIWH-8130
T006351,2025-09-06,05:35:42,Miami,BATCH-C-2025,PNEM-4370
T006352,2025-10-11,22:44:59,Houston,BATCH-B-2025,LPDA-7181
T006353,2026-01-11,03:04:50,Detroit,BATCH-B-2025,CHWI-4783
T006354,2025-11-10,03:37:08,Chicago,BATCH-A-2025,NSUU-4667
T006355,2025-12-08,16:45:24,Los Angeles,BATCH-A-2025,GFTQ-0499
T006356,2025-11-06,02:56:45,Chicago,BATCH-C-2025,HQXI-2230
T006357,2025-09-13,23:56:22,Chicago,BATCH-A-2025,PUWE-6435
T006358,2025-09-10,17:59:19,Miami,BATCH-C-2025,HGSN-0427
T006359,2026-01-07,02:22:07,Chicago,BATCH-B-2025,AQGT-3321
T006360,2025-12-09,20:39:10,Miami,BATCH-C-2025,RNMA-2950
T006361,2026-02-09,18:06:04,Miami,BATCH-C-2025,RWWP-3724
T006362,2025-10-13,06:47:46,Miami,BATCH-C-2025,TCFD-2509
T006363,2025-10-04,04:43:20,Miami,BATCH-C-2025,LGPB-0549
T006364,2025-10-15,08:52:09,New York,BATCH-A-2025,QYNX-6358
T006365,2025-11-28,01:51:08,Chicago,BATCH-C-2025,XAKB-1065
T006366,2025-12-08,12:24:09,Atlanta,BATCH-B-2025,MDGK-5976
T006367,2025-10-24,15:11:49,Atlanta,BATCH-B-2025,NLMG-3099
T006368,2025-11-16,20:55:47,Chicago,BATCH-B-2025,DLCX-7914
T006369,2025-09-06,09:58:03,Atlanta,BATCH-B-2025,CBSH-5808
T006370,2025-09-15,01:52:35,Atlanta,BATCH-B-2025,UWHE-3231
T006371,2025-10-28,05:51:57,New York,BATCH-B-2025,FOSY-5962
T006372,2025-12-13,13:23:49,New York,BATCH-C-2025,SYNJ-2791
T006373,2025-08-28,02:37:43,Houston,BATCH-C-2025,TCTD-3447
T006374,2025-11-03,23:24:50,Chicago,BATCH-C-2025,TOXY-8750
T006375,2025-09-14,21:29:12,Atlanta,BATCH-B-2025,TJHC-2543
T006376,2026-01-11,18:07:25,Atlanta,BATCH-C-2025,OOUL-8691
T006377,2026-02-12,08:19:07,Detroit,BATCH-C-2025,VOSJ-6602
T006378,2026-02-14,13:20:49,Los Angeles,BATCH-C-2025,HLHB-9128
T006379,2025-10-23,19:03:32,Detroit,BATCH-B-2025,CZDD-3604
T006380,2025-12-29,21:18:23,Detroit,BATCH-A-2025,XULN-7622
T006381,2025-10-31,00:58:59,Los Angeles,BATCH-A-2025,TDSS-7097
T006382,2025-09-15,01:26:03,Detroit,BATCH-A-2025,RRNS-5824
T006383,2025-11-21,19:51:38,Los Angeles,BATCH-C-2025,OGQC-3032
T006384,2025-12-01,17:31:33,Los Angeles,BATCH-C-2025,MURU-4724
T006385,2025-12-30,22:35:09,Miami,BATCH-A-2025,JPNZ-6745
T006386,2026-02-09,19:18:08,Los Angeles,BATCH-A-2025,BQLB-0201
T006387,2026-01-21,18:15:15,Chicago,BATCH-B-2025,ZSYO-6833
T006388,2025-11-25,21:24:11,Houston,BATCH-B-2025,JJZB-9140
T006389,2025-12-12,22:05:19,Miami,BATCH-C-2025,BRAI-4313
T006390,2025-10-07,14:22:46,Houston,BATCH-C-2025,HSUR-1729
T006391,2025-12-19,06:31:09,New York,BATCH-A-2025,FOMB-1356
T006392,2025-09-15,21:13:28,Detroit,BATCH-C-2025,ZZXN-6999
T006393,2025-11-07,19:33:36,Chicago,BATCH-C-2025,AYJL-6375
T006394,2026-01-03,05:13:51,Los Angeles,BATCH-B-2025,CMAW-6774
T006395,2025-10-08,19:12:37,Detroit,BATCH-C-2025,FYDP-4929
T006396,2025-12-04,22:11:38,Chicago,BATCH-A-2025,RYGE-1461
T006397,2026-02-03,05:56:22,Detroit,BATCH-A-2025,LYTL-2585
T006398,2025-11-05,15:14:46,Chicago,BATCH-B-2025,LXGE-6813
T006399,2025-11-08,02:12:21,Chicago,BATCH-C-2025,XEYF-0593
T006400,2026-02-12,00:00:31,Detroit,BATCH-B-2025,KHMZ-5301
T006401,2025-10-27,23:36:55,Los Angeles,BATCH-A-2025,BWEY-3486
T006402,2025-12-26,20:31:35,Chicago,BATCH-B-2025,ENHP-0185
T006403,2025-10-25,19:41:26,New York,BATCH-C-2025,BPBB-0925
T006404,2025-10-06,20:16:21,Houston,BATCH-C-2025,DMJT-4958
T006405,2025-11-11,07:55:20,Houston,BATCH-B-2025,IWSS-8352
T006406,2025-12-06,05:24:25,Chicago,BATCH-C-2025,TWXN-4947
T006407,2025-11-11,06:37:00,Atlanta,BATCH-B-2025,LNOM-0761
T006408,2026-01-17,23:07:02,Miami,BATCH-C-2025,WKQG-2012
T006409,2026-01-01,10:04:24,Atlanta,BATCH-C-2025,PHPO-9158
T006410,2026-01-11,07:17:33,Los Angeles,BATCH-A-2025,AVXL-6841
T006411,2025-11-23,21:06:53,Detroit,BATCH-A-2025,GJUU-2597
T006412,2026-01-26,12:19:48,Houston,BATCH-B-2025,DNGZ-4721
T006413,2025-09-30,23:00:31,Chicago,BATCH-B-2025,DQGR-1488
T006414,2025-11-30,17:50:12,Atlanta,BATCH-B-2025,BKFB-1009
T006415,2025-12-31,05:13:50,Houston,BATCH-A-2025,PUUE-7247
T006416,2026-01-02,07:42:41,Houston,BATCH-C-2025,LHRT-7750
T006417,2025-09-13,01:33:31,Detroit,BATCH-C-2025,GKCK-6547
T006418,2026-01-18,12:41:00,Los Angeles,BATCH-B-2025,XEIW-1785
T006419,2025-09-08,10:12:43,Los Angeles,BATCH-C-2025,EDMS-6071
T006420,2025-09-15,03:12:36,Houston,BATCH-B-2025,MLEA-2902
T006421,2026-01-31,07:01:39,Detroit,BATCH-A-2025,CKCX-1868
T006422,2025-12-13,14:20:16,Miami,BATCH-C-2025,RSRZ-1338
T006423,2025-11-20,22:31:38,Atlanta,BATCH-A-2025,EQXX-1016
T006424,2025-11-24,03:35:38,Miami,BATCH-A-2025,MOQL-5223
T006425,2026-01-18,23:34:17,Houston,BATCH-B-2025,UEUU-4540
T006426,2025-09-16,12:44:39,Detroit,BATCH-C-2025,ZVZU-8454
T006427,2026-01-09,01:45:03,Chicago,BATCH-C-2025,HAWA-0337
T006428,2025-10-18,08:20:49,Los Angeles,BATCH-C-2025,XKEB-8961
T006429,2025-11-24,12:14:08,Los Angeles,BATCH-C-2025,CFAK-2283
T006430,2026-02-11,00:19:04,Houston,BATCH-A-2025,QJCV-8763
T006431,2025-11-22,06:18:54,Houston,BATCH-B-2025,SKUK-2827
T006432,2025-10-07,14:17:52,Houston,BATCH-C-2025,HHDI-6178
T006433,2025-11-06,06:57:06,Miami,BATCH-A-2025,NQVD-8072
T006434,2025-11-07,11:24:51,New York,BATCH-B-2025,IMBR-4435
T006435,2026-01-28,04:18:52,New York,BATCH-C-2025,MSFO-5039
T006436,2026-01-04,03:58:47,Chicago,BATCH-B-2025,LAVJ-6606
T006437,2026-01-19,10:09:32,New York,BATCH-C-2025,EDTS-2069
T006438,2025-10-17,21:00:22,Chicago,BATCH-B-2025,DSXR-4258
T006439,2026-01-31,00:28:47,Chicago,BATCH-A-2025,IWLF-5567
T006440,2026-02-08,08:30:03,Detroit,BATCH-B-2025,SXFG-9913
T006441,2026-01-09,05:49:55,Chicago,BATCH-B-2025,OFUS-0707
T006442,2025-09-20,04:35:25,Los Angeles,BATCH-B-2025,BEDS-1997
T006443,2026-02-02,18:55:09,Houston,BATCH-A-2025,MDDH-1234
T006444,2025-09-26,23:51:22,Los Angeles,BATCH-C-2025,BRQV-5443
T006445,2025-12-04,05:01:24,New York,BATCH-A-2025,NCSH-5105
T006446,2025-10-04,04:06:45,New York,BATCH-B-2025,ZTVM-8933
T006447,2025-12-19,16:56:39,Atlanta,BATCH-A-2025,KHUG-6824
T006448,2026-02-11,21:10:40,Detroit,BATCH-C-2025,BYSO-8853
T006449,2025-12-09,08:20:52,Houston,BATCH-B-2025,VKJE-5188
T006450,2025-10-17,16:30:23,Los Angeles,BATCH-C-2025,GPRM-8584
T006451,2025-10-16,09:21:27,Detroit,BATCH-B-2025,IAJN-1885
T006452,2025-09-23,04:05:38,Los Angeles,BATCH-B-2025,TIZI-4091
T006453,2025-10-13,01:38:25,Atlanta,BATCH-A-2025,AJQR-5138
T006454,2026-01-02,07:39:28,Los Angeles,BATCH-C-2025,CNAY-4934
T006455,2026-01-17,10:48:55,Atlanta,BATCH-A-2025,NLNN-3172
T006456,2026-02-05,09:17:14,New York,BATCH-B-2025,JQSV-4407
T006457,2025-09-17,02:18:17,Atlanta,BATCH-C-2025,HIDE-3524
T006458,2025-11-27,15:50:09,Miami,BATCH-A-2025,FTDK-0922
T006459,2026-01-26,12:53:01,Los Angeles,BATCH-B-2025,FYJP-0977
T006460,2025-12-03,03:01:43,Chicago,BATCH-B-2025,UBLA-4468
T006461,2025-10-01,00:36:33,Detroit,BATCH-C-2025,IMDI-3598
T006462,2025-09-15,22:30:43,Detroit,BATCH-C-2025,YYBN-5964
T006463,2026-01-18,00:06:55,New York,BATCH-C-2025,EQIA-1183
T006464,2026-01-30,21:49:54,Houston,BATCH-A-2025,VFJR-4947
T006465,2025-10-23,01:37:07,Detroit,BATCH-B-2025,UAEN-6671
T006466,2025-11-13,23:23:13,Detroit,BATCH-B-2025,PYJQ-9733
T006467,2025-12-26,15:42:51,New York,BATCH-B-2025,IKOR-5610
T006468,2026-01-04,02:33:22,Houston,BATCH-C-2025,AXWT-3920
T006469,2025-11-10,03:25:19,Miami,BATCH-C-2025,OXIN-2768
T006470,2026-01-15,04:51:03,Detroit,BATCH-C-2025,LQCF-9827
T006471,2025-08-28,14:02:12,Atlanta,BATCH-B-2025,CUTL-2938
T006472,2025-09-19,07:38:06,Atlanta,BATCH-B-2025,RFBA-6959
T006473,2026-01-19,04:14:39,Chicago,BATCH-C-2025,PRVA-4289
T006474,2025-11-01,02:18:20,Houston,BATCH-A-2025,IBPX-8617
T006475,2025-11-15,20:00:03,Houston,BATCH-B-2025,IYUX-3823
T006476,2025-08-26,09:40:28,Atlanta,BATCH-C-2025,USRO-0933
T006477,2026-01-20,02:46:31,Chicago,BATCH-A-2025,LKIP-0959
T006478,2025-10-18,09:09:14,New York,BATCH-C-2025,MSLF-5719
T006479,2026-01-24,09:53:05,Miami,BATCH-A-2025,ERYP-9051
T006480,2025-12-05,13:09:33,Chicago,BATCH-A-2025,OLWH-9137
T006481,2025-11-01,23:38:01,Los Angeles,BATCH-C-2025,DVXB-0043
T006482,2026-01-03,02:09:08,Miami,BATCH-A-2025,IRZG-0611
T006483,2025-08-23,15:14:02,Atlanta,BATCH-B-2025,BZVZ-0716
T006484,2025-10-16,23:42:59,Houston,BATCH-B-2025,SZTT-6671
T006485,2026-01-03,15:05:10,Chicago,BATCH-C-2025,LSZE-7084
T006486,2025-12-21,11:24:17,Detroit,BATCH-A-2025,BFQF-9608
T006487,2025-12-10,02:16:18,Chicago,BATCH-A-2025,OJUA-7949
T006488,2025-10-07,00:06:06,Houston,BATCH-C-2025,TSNB-7616
T006489,2025-10-04,02:33:52,Miami,BATCH-B-2025,XHUY-4590
T006490,2025-11-30,04:50:44,New York,BATCH-C-2025,CSZT-3985
T006491,2025-10-21,00:41:42,Los Angeles,BATCH-A-2025,WBAN-3691
T006492,2025-10-02,17:46:41,Atlanta,BATCH-C-2025,YSFE-6678
T006493,2025-11-21,02:29:15,Miami,BATCH-B-2025,WUZZ-5938
T006494,2025-12-21,21:31:30,Detroit,BATCH-A-2025,QEQM-1366
T006495,2025-10-23,18:50:26,Detroit,BATCH-B-2025,HLQG-3022
T006496,2026-01-09,20:05:29,Detroit,BATCH-A-2025,BZPA-5531
T006497,2026-02-18,18:53:00,Atlanta,BATCH-B-2025,KDCA-8512
T006498,2025-09-09,12:22:11,Atlanta,BATCH-C-2025,JNIA-8133
T006499,2025-12-10,18:33:46,New York,BATCH-A-2025,TXOM-2221
T006500,2026-01-18,08:55:11,New York,BATCH-C-2025,PAOH-2221
T006501,2026-02-15,00:45:39,New York,BATCH-C-2025,VOQK-6817
T006502,2025-09-18,04:36:02,Chicago,BATCH-B-2025,RGVR-4659
T006503,2026-02-12,05:55:05,Atlanta,BATCH-A-2025,DRJI-3810
T006504,2025-11-19,20:47:05,Los Angeles,BATCH-C-2025,TFUF-8133
T006505,2025-11-05,09:04:17,Los Angeles,BATCH-B-2025,SVWH-2691
T006506,2025-10-30,06:14:20,Los Angeles,BATCH-C-2025,RCTP-1786
T006507,2025-09-27,16:56:21,Atlanta,BATCH-A-2025,KNTU-9325
T006508,2026-01-19,18:06:53,Miami,BATCH-C-2025,NMFM-7365
T006509,2026-02-08,04:40:17,Miami,BATCH-C-2025,YRIW-8974
T006510,2026-01-22,10:22:30,New York,BATCH-B-2025,NNPQ-8785
T006511,2025-12-19,23:39:28,Chicago,BATCH-C-2025,IEPO-3353
T006512,2025-09-05,13:35:06,Los Angeles,BATCH-B-2025,TIHW-7455
T006513,2025-10-19,19:01:40,New York,BATCH-C-2025,IDDX-3953
T006514,2026-02-16,17:08:22,Atlanta,BATCH-B-2025,KCLX-7949
T006515,2025-09-05,12:40:11,Houston,BATCH-C-2025,TTSV-4188
T006516,2025-10-31,20:07:19,New York,BATCH-A-2025,LBPX-4532
T006517,2025-10-07,07:35:32,New York,BATCH-B-2025,WYTU-1592
T006518,2025-12-27,18:16:53,Houston,BATCH-A-2025,DNZX-2327
T006519,2025-11-23,01:03:20,Miami,BATCH-B-2025,LLXG-3459
