user_id,date,time,app_session_length_minutes,feature_used,unique_code,social_share_count
U04620,2025-12-26,22:56:44,7,share_social,GRUZ-4420,2
U03368,2025-09-28,05:08:20,10,scan_ticket,DHVW-2655,0
U02642,2025-10-03,05:46:15,3,browse_merch,UQYG-2148,0
U00076,2025-10-25,23:24:06,4,share_social,CEEF-2904,0
U00363,2025-11-22,10:03:54,21,stream_music,UADW-8288,0
U00740,2025-11-13,16:46:05,14,stream_music,GLPW-2660,0
U00922,2025-10-05,05:45:50,27,browse_merch,HBHK-6357,0
U01072,2025-11-21,09:29:23,20,share_social,DBWH-7188,0
U01905,2025-10-27,09:46:36,2,play_ar_game,,0
U01377,2026-02-16,08:25:11,25,browse_merch,LPDE-1794,0
U01625,2026-01-28,19:15:25,27,scan_ticket,XZFY-8994,0
U04806,2025-09-11,02:03:31,9,share_social,PYQQ-1607,0
U01347,2025-10-22,09:02:04,16,stream_music,OACP-4706,0
U03932,2026-01-10,03:57:35,14,browse_merch,BRHP-6802,0
U03412,2025-12-04,04:40:02,14,browse_merch,RQCD-8927,1
U01190,2025-12-10,18:15:37,15,share_social,,2
U03460,2025-09-05,20:58:03,2,browse_merch,YYTX-6003,2
U03467,2026-02-18,21:10:49,1,browse_merch,HMRE-9746,4
U00266,2025-10-29,19:28:25,24,stream_music,,1
U03003,2026-01-28,03:08:02,14,browse_merch,JOKN-5952,5
U02523,2026-02-14,09:25:22,18,share_social,,0
U01302,2025-09-02,15:26:00,14,stream_music,,0
U03683,2026-02-13,10:16:01,26,browse_merch,,0
U00869,2025-10-26,18:52:39,12,stream_music,,0
U02530,2026-01-05,03:49:31,11,share_social,UYZX-0870,0
U01195,2025-11-25,06:17:33,20,play_ar_game,KOCZ-6902,0
U00207,2025-12-07,00:10:29,3,scan_ticket,NDQF-6869,4
U02273,2025-11-28,19:53:49,26,scan_ticket,XGTK-0198,1
U00333,2025-10-30,23:56:14,24,share_social,CEOQ-9414,2
U01644,2025-09-01,18:43:55,12,scan_ticket,,5
U00166,2025-11-02,03:52:23,30,scan_ticket,,0
U04346,2026-01-17,10:09:21,22,share_social,KNJJ-8084,0
U04082,2025-11-02,08:16:25,8,scan_ticket,GEXR-2637,0
U01002,2025-11-06,07:37:38,18,scan_ticket,UYCI-1014,1
U02668,2025-12-06,14:55:41,16,stream_music,LUPG-6457,0
U02430,2026-01-25,15:33:16,10,share_social,APRM-4668,2
U02291,2025-12-30,05:46:29,12,play_ar_game,AFIZ-6297,0
U01447,2026-01-11,07:31:20,14,stream_music,LAOB-5958,2
U03776,2025-12-15,21:17:20,2,play_ar_game,KTDC-6931,0
U01204,2025-10-24,17:30:41,25,scan_ticket,,1
U01280,2025-09-06,20:34:04,27,stream_music,KSWF-8783,0
U03395,2025-12-29,15:19:51,13,scan_ticket,,4
U03236,2026-02-14,21:29:21,9,stream_music,EWBS-8231,0
U04630,2025-11-08,19:38:42,18,share_social,SXGQ-8880,0
U00267,2025-11-18,11:28:58,30,browse_merch,MLGH-2549,0
U02884,2025-12-04,05:13:27,27,scan_ticket,IWCE-9874,0
U01928,2025-12-27,21:38:50,27,stream_music,JIWU-3607,0
U03031,2025-12-29,12:18:37,14,stream_music,,2
U03244,2025-11-13,12:18:23,5,share_social,VMXB-6183,0
U01160,2025-11-28,00:51:30,21,share_social,ICNA-0671,0
U03324,2025-11-24,08:05:47,20,play_ar_game,RCZS-1832,0
U02149,2025-10-20,21:14:32,20,stream_music,ORBK-9450,0
U02426,2025-08-30,03:54:02,10,stream_music,RNJZ-6798,0
U04983,2025-11-15,01:03:46,23,browse_merch,GAYO-3497,4
U01823,2026-01-28,21:51:55,21,scan_ticket,CYLL-2895,0
U02684,2025-11-07,09:15:08,14,browse_merch,UKIM-3035,0
U01986,2026-01-16,19:40:31,21,browse_merch,OXBP-9150,0
U01315,2026-02-01,05:31:42,7,browse_merch,SRGD-9670,0
U02560,2025-10-01,23:02:30,24,browse_merch,QFJC-9327,0
U03662,2025-11-16,20:21:23,7,scan_ticket,LSBE-0322,2
U04911,2025-08-29,17:01:19,30,play_ar_game,ICEZ-1244,0
U00267,2025-11-26,06:38:05,11,stream_music,XARH-2624,0
U01472,2025-11-28,07:38:30,2,browse_merch,YBMU-1249,0
U00208,2025-09-13,19:29:22,24,play_ar_game,,0
U03211,2026-02-18,02:49:12,8,share_social,NZRG-1004,2
U04364,2025-08-25,09:44:30,2,scan_ticket,,4
U02916,2025-10-09,04:34:40,27,share_social,VMLK-6536,0
U00886,2025-12-01,23:43:51,30,stream_music,OBFZ-7817,0
U00921,2026-02-10,07:37:21,15,share_social,XOYK-1017,0
U01228,2025-12-01,13:12:09,9,scan_ticket,XYIX-1024,0
U04580,2025-11-15,16:48:54,11,browse_merch,RCSC-5305,0
U03818,2025-11-15,03:27:39,16,play_ar_game,CLWN-8602,5
U00436,2025-12-27,23:26:59,28,play_ar_game,,0
U01785,2026-01-24,14:52:05,20,stream_music,AVUE-1011,5
U04279,2025-11-21,22:16:25,27,scan_ticket,DSZF-5073,0
U01687,2026-01-03,12:40:43,18,stream_music,LQCF-9827,0
U01708,2026-01-05,16:01:27,23,browse_merch,SVJL-5668,0
U03332,2026-02-12,20:40:52,2,share_social,,0
U03077,2025-12-25,16:54:51,13,browse_merch,JJLQ-7314,5
U03788,2026-01-29,07:17:21,7,scan_ticket,NZVC-0288,5
U00500,2025-12-15,14:58:20,12,scan_ticket,NFLK-0810,0
U00530,2025-08-29,09:49:37,1,stream_music,NOCM-2425,1
U02861,2025-09-24,17:39:31,5,share_social,PICH-2571,4
U03620,2026-01-27,01:54:05,25,share_social,HSSB-4898,0
U02349,2025-10-31,20:53:55,23,stream_music,LCRU-8777,3
U04989,2026-01-13,02:38:06,29,scan_ticket,BQXE-7820,0
U00369,2025-12-02,11:36:38,2,browse_merch,SCMJ-2836,0
U02857,2025-09-01,07:37:14,17,stream_music,,2
U03314,2025-09-03,20:14:35,29,stream_music,CNBB-3348,0
U00036,2026-01-16,08:13:08,29,share_social,,0
U01376,2025-10-13,03:42:17,4,stream_music,UJLI-7587,0
U02463,2026-01-19,15:08:41,19,stream_music,ZJSP-4151,4
U00113,2025-12-26,22:16:59,22,browse_merch,,0
U02582,2026-01-17,09:50:25,28,play_ar_game,PPSZ-8498,0
U01167,2025-12-14,14:01:04,27,play_ar_game,VJUJ-4706,0
U04493,2025-09-14,02:13:43,1,stream_music,FNSN-3029,0
U02129,2025-12-24,14:58:18,3,scan_ticket,BYOZ-7844,0
U04900,2025-11-01,22:41:08,27,browse_merch,VAHU-4155,0
U03209,2025-12-18,03:31:54,27,scan_ticket,WAUO-3750,0
U00703,2025-10-15,18:00:58,19,browse_merch,,0
U04242,2025-09-22,20:21:05,2,browse_merch,CWZY-4213,1
U03444,2026-01-09,01:40:23,22,browse_merch,,0
U00784,2025-11-18,09:23:55,9,play_ar_game,,0
U03515,2026-02-15,16:33:59,3,share_social,RROW-3446,2
U04736,2025-09-10,17:03:16,13,share_social,SUOV-5301,0
U01422,2026-01-18,03:00:58,15,play_ar_game,ANYM-3035,5
U01164,2025-12-31,05:32:24,23,browse_merch,YXGZ-1866,0
U03102,2026-01-07,14:45:29,2,browse_merch,,5
U01372,2025-12-26,07:41:54,13,play_ar_game,HKPR-5217,0
U00770,2025-12-12,02:36:30,18,browse_merch,JMMQ-0068,0
U00662,2026-01-20,01:11:03,7,browse_merch,,0
U02465,2026-02-13,17:00:02,26,play_ar_game,XCMD-4692,2
U03075,2025-11-07,03:47:23,26,play_ar_game,YQDU-9785,0
U04869,2025-11-29,04:52:29,27,scan_ticket,QEBJ-4921,0
U03951,2026-01-27,22:48:41,1,share_social,EROU-2074,0
U03490,2025-09-21,20:39:31,9,play_ar_game,GYLX-1634,0
U02015,2025-12-12,14:12:36,27,stream_music,VABQ-2440,0
U00559,2025-09-07,08:59:19,14,browse_merch,NPAL-3881,0
U04967,2025-12-18,21:02:53,23,browse_merch,LGUN-4693,0
U04825,2026-01-16,06:05:37,23,scan_ticket,ILIF-4624,0
U04339,2025-10-24,04:52:39,13,scan_ticket,,0
U01095,2025-08-29,16:36:04,8,scan_ticket,DXPN-3710,0
U01670,2025-10-05,11:51:27,21,share_social,BVSW-1605,0
U01108,2025-12-13,00:12:04,28,share_social,RSGG-3838,0
U00732,2025-08-25,20:02:32,28,stream_music,,0
U00428,2025-10-02,00:10:08,3,scan_ticket,,0
U02213,2025-10-15,19:54:01,15,stream_music,GVAR-7964,0
U04779,2025-11-14,07:03:51,13,share_social,,0
U01545,2025-10-18,00:25:41,8,stream_music,,0
U02051,2025-11-16,20:07:13,6,browse_merch,QOZU-7902,0
U03458,2025-09-13,05:13:48,5,share_social,KIPC-4496,5
U01650,2025-10-23,12:58:39,5,play_ar_game,ONVY-5189,0
U00521,2026-02-14,10:31:21,29,browse_merch,QEBJ-4921,0
U03010,2025-11-02,03:32:58,27,play_ar_game,YWNY-2003,0
U00707,2025-11-02,02:42:40,1,share_social,,5
U03368,2025-10-18,04:50:28,29,browse_merch,KFOP-6499,1
U00131,2025-09-23,17:38:31,27,play_ar_game,ZYAH-5179,0
U04288,2026-01-03,21:15:39,16,stream_music,BRHP-6802,0
U01663,2025-12-01,08:08:42,19,stream_music,GYRS-1936,0
U03739,2025-09-22,05:59:24,24,scan_ticket,COEN-8076,0
U04914,2025-10-14,04:57:23,3,browse_merch,FRXS-0636,0
U03979,2025-08-31,09:05:59,10,browse_merch,OPWB-0312,0
U01483,2025-12-17,10:16:27,5,play_ar_game,NGKF-1091,0
U00492,2025-12-01,07:25:32,20,browse_merch,IYEU-4525,4
U02538,2025-11-11,17:58:36,16,share_social,UOKG-4421,0
U03368,2026-01-05,04:30:29,30,stream_music,HWLE-7605,0
U04457,2025-12-14,06:10:14,27,share_social,HRZR-7497,0
U00972,2026-02-13,21:20:45,25,share_social,DGOZ-0486,0
U01093,2026-01-11,07:48:43,18,share_social,FTFT-9435,0
U04270,2026-01-10,05:03:28,16,share_social,,0
U04431,2026-02-09,10:30:55,25,play_ar_game,TWRM-4258,0
U02150,2026-01-29,16:51:37,26,stream_music,,0
U02300,2025-09-15,19:08:03,4,play_ar_game,RBTF-0420,0
U00742,2025-11-01,06:42:26,9,stream_music,SOGB-6509,0
U03334,2025-11-12,05:20:10,9,browse_merch,QPOG-7803,4
U04935,2025-10-31,15:12:33,14,browse_merch,XSMG-8851,0
U02188,2025-12-25,20:22:18,2,browse_merch,YYJF-5167,0
U02890,2026-01-25,11:11:37,1,stream_music,YLAW-2961,0
U04024,2025-09-30,23:46:32,5,scan_ticket,FTFT-9435,0
U03303,2025-10-18,07:04:34,10,play_ar_game,XQXW-9614,0
U00229,2025-09-25,05:31:38,8,share_social,NYEH-1698,1
U00460,2025-12-07,00:52:09,28,scan_ticket,QOAV-0196,2
U03053,2026-02-11,20:09:10,7,scan_ticket,PYMC-7166,0
U03834,2025-11-19,13:13:12,28,share_social,RKYY-8071,0
U04837,2025-12-27,06:00:27,2,browse_merch,OYIH-3281,0
U00642,2025-12-10,13:33:37,25,scan_ticket,NDOP-6348,0
U02812,2025-12-31,09:45:27,3,play_ar_game,QRNA-0194,1
U04019,2025-12-26,19:11:24,17,scan_ticket,QOBX-0957,0
U01901,2026-01-20,18:07:16,7,browse_merch,TPIN-6047,0
U04156,2025-11-01,13:07:15,21,scan_ticket,SZUW-2153,0
U04054,2025-09-23,05:25:22,3,play_ar_game,CXXF-5127,1
U00797,2025-09-26,13:56:04,12,scan_ticket,MJYN-4013,0
U04038,2025-12-22,20:02:15,24,browse_merch,QQYZ-9328,0
U04366,2025-09-26,20:53:17,7,share_social,ANGO-2589,0
U04293,2025-10-09,05:33:39,19,share_social,MKUS-2150,3
U00142,2025-09-27,21:21:48,4,stream_music,NOSE-1158,0
U01354,2025-10-19,07:48:07,4,stream_music,MLHJ-7194,0
U03608,2025-12-10,10:24:17,6,stream_music,MTOX-5332,0
U02525,2026-01-02,06:23:26,26,play_ar_game,,0
U04097,2025-09-09,01:55:49,3,share_social,FCJV-2226,0
U01311,2025-12-08,04:55:43,3,share_social,EVXI-2757,4
U01185,2025-10-18,14:49:44,19,play_ar_game,,0
U00566,2025-12-29,22:01:37,12,share_social,MXHJ-1899,0
U00734,2026-01-23,06:55:34,5,stream_music,AMYV-6972,3
U00122,2026-01-26,13:49:19,1,scan_ticket,SLKF-3571,0
U03523,2025-12-17,08:57:36,4,play_ar_game,MKEB-8732,3
U00878,2025-09-09,16:46:50,21,stream_music,,0
U03017,2026-01-25,22:13:00,1,stream_music,ACYK-3907,2
U03321,2025-09-07,16:57:31,5,play_ar_game,ZSOG-3426,0
U03134,2026-01-11,22:46:33,15,browse_merch,,4
U03954,2025-09-03,15:11:30,9,play_ar_game,HNTT-9591,0
U00166,2026-01-26,18:39:47,23,share_social,ORYC-2294,0
U01344,2026-02-07,06:55:52,29,play_ar_game,,1
U00513,2025-11-04,18:51:57,22,stream_music,LKCP-1886,0
U03503,2025-10-07,05:32:55,15,stream_music,VSHU-7824,0
U02806,2025-09-13,20:05:59,22,scan_ticket,GEMT-1757,0
U00753,2025-12-17,16:40:58,13,stream_music,,4
U00615,2025-09-02,01:58:31,12,play_ar_game,CMZF-4200,0
U00196,2026-02-09,13:05:51,28,stream_music,,0
U03805,2026-01-20,10:11:24,10,browse_merch,VCAV-6186,0
U02943,2025-12-02,09:36:37,2,browse_merch,UJFM-1635,0
U03576,2025-12-28,14:42:02,1,share_social,SLFB-1958,0
U02447,2026-01-16,05:20:44,5,stream_music,WNYH-7860,2
U04516,2026-01-07,14:49:13,23,browse_merch,XMLH-3855,0
U03375,2025-09-20,19:07:52,25,stream_music,,5
U01937,2026-02-01,14:14:32,16,stream_music,FWLJ-2663,0
U00363,2025-10-28,02:24:59,23,stream_music,WDXN-8133,0
U04611,2026-01-25,19:45:39,25,stream_music,SQLA-1600,0
U04603,2025-11-13,11:05:20,27,play_ar_game,NCOQ-6059,0
U02844,2025-11-05,17:03:20,24,scan_ticket,VRKQ-3277,0
U02158,2025-08-27,16:23:45,7,stream_music,VLTB-7259,0
U00192,2025-09-20,22:39:06,15,play_ar_game,QRVM-1746,2
U04585,2025-11-06,03:32:37,18,browse_merch,PGTT-9904,0
U00785,2025-08-31,19:55:28,29,scan_ticket,RFFG-4289,0
U02431,2026-02-12,09:06:36,20,share_social,,0
U02778,2025-08-26,11:50:45,29,scan_ticket,JIGI-6938,0
U04223,2025-11-27,21:56:42,29,stream_music,CFEQ-9833,1
U03149,2026-01-23,23:29:07,3,scan_ticket,ZDJX-1450,5
U00166,2025-09-06,23:44:00,1,share_social,,0
U01075,2025-12-16,01:53:59,16,share_social,DQGR-1488,0
U00830,2025-11-17,19:44:35,20,scan_ticket,QRFV-3808,0
U00771,2025-10-31,02:31:21,25,share_social,LRUL-7957,0
U02961,2026-01-05,18:26:14,6,browse_merch,LVZF-4104,0
U00194,2026-01-13,07:54:30,5,play_ar_game,OFFE-1368,2
U01566,2025-11-28,11:47:52,28,share_social,QGIL-3796,0
U02906,2025-12-26,04:16:50,4,scan_ticket,YBTX-1214,0
U02746,2026-02-13,11:25:07,8,play_ar_game,WRBN-5833,2
U01688,2026-02-01,11:31:06,27,share_social,JTNH-8918,0
U03977,2026-01-26,00:51:18,7,share_social,NNTH-5128,0
U01409,2026-01-09,07:27:47,2,share_social,WTDQ-5419,0
U03154,2025-12-22,22:40:46,5,browse_merch,XLSM-0708,0
U01364,2025-09-06,00:06:02,7,scan_ticket,JBUN-3954,0
U03031,2025-12-07,16:53:35,25,browse_merch,GPYE-6214,0
U01425,2025-12-07,18:29:45,24,play_ar_game,TTPY-0863,0
U04620,2026-01-05,16:04:37,19,scan_ticket,XUUI-7426,0
U03064,2025-08-31,11:42:19,11,stream_music,YLTG-5509,4
U03276,2025-11-28,09:56:12,12,scan_ticket,VTOZ-8641,4
U02047,2026-01-16,00:08:33,10,play_ar_game,LEHF-2763,0
U04692,2025-09-07,11:54:31,28,share_social,,0
U04649,2025-10-01,00:45:09,11,share_social,PYSQ-9689,0
U01257,2025-10-04,15:59:42,18,scan_ticket,RFMP-2122,2
U02349,2026-01-18,19:08:30,13,scan_ticket,,0
U02361,2025-10-02,04:09:59,28,browse_merch,TUFE-5631,0
U02414,2025-12-17,01:50:29,1,scan_ticket,EVQO-2837,0
U02474,2026-01-30,11:25:16,25,stream_music,ELTK-3704,1
U04476,2025-09-09,01:25:58,6,stream_music,HMLB-4493,1
U01923,2025-09-23,20:12:53,29,play_ar_game,IXPR-6246,0
U00473,2025-09-25,13:44:07,30,scan_ticket,AMKO-0815,1
U04926,2025-10-09,17:55:18,28,scan_ticket,XNAU-2930,0
U04443,2025-11-13,11:15:09,9,scan_ticket,OMIJ-7050,1
U00320,2025-11-27,03:17:32,28,stream_music,DMDV-3318,0
U02665,2025-09-26,17:22:39,3,share_social,LVPG-2507,1
U03892,2026-02-05,10:44:54,23,share_social,NTIY-1603,0
U04382,2025-11-17,06:33:56,20,play_ar_game,UOCS-2761,2
U01256,2025-09-30,00:47:57,30,browse_merch,DUIO-4499,0
U01854,2025-09-12,01:37:35,18,stream_music,XGVM-8688,5
U03439,2026-02-07,14:19:23,8,stream_music,MHTW-4298,0
U03313,2025-10-28,04:04:58,7,scan_ticket,GALF-4317,0
U01331,2025-09-03,05:32:27,8,play_ar_game,JDOO-5143,0
U02888,2025-11-11,17:14:14,7,scan_ticket,KMHA-4303,0
U01820,2025-10-28,18:37:58,15,scan_ticket,UXHG-6626,0
U00044,2025-09-10,02:55:43,1,stream_music,KAUA-3959,0
U03254,2026-01-07,12:17:34,18,play_ar_game,QWFI-6328,4
U02612,2026-01-29,03:21:08,29,scan_ticket,,0
U00106,2026-01-08,23:15:58,15,scan_ticket,HJBO-7831,0
U01062,2025-11-30,18:24:08,13,play_ar_game,EJGF-2034,0
U02469,2025-08-26,18:36:27,11,play_ar_game,NHIN-6605,0
U03078,2025-12-13,09:30:17,14,play_ar_game,NVSG-0539,1
U02670,2026-01-10,04:07:29,30,scan_ticket,JBUV-7839,0
U00608,2025-08-31,01:35:11,18,scan_ticket,FYFP-2105,0
U04311,2025-12-20,05:56:00,4,browse_merch,,0
U04822,2025-12-10,10:20:41,24,share_social,TOVZ-5677,0
U02507,2025-09-05,11:42:12,7,play_ar_game,NBDC-7145,0
U02602,2025-10-21,19:49:34,16,play_ar_game,YEVM-3252,0
U02566,2025-09-25,18:33:34,2,play_ar_game,YBCQ-0990,0
U04186,2026-01-22,03:35:06,20,share_social,SPEJ-7034,0
U03724,2025-12-08,22:58:26,11,share_social,,3
U01134,2025-10-17,11:35:54,14,share_social,YQWP-8183,1
U04597,2025-12-20,05:17:32,29,scan_ticket,XEZH-6759,0
U00651,2026-02-03,05:45:28,21,play_ar_game,OXXW-0462,3
U01079,2025-09-29,12:53:36,27,share_social,DSUN-6933,0
U01469,2025-11-11,09:27:33,19,browse_merch,RQNU-2105,2
U01434,2026-01-31,08:00:20,30,stream_music,NCME-0571,0
U02250,2026-01-18,13:50:30,21,scan_ticket,,0
U01730,2025-11-03,03:02:30,11,stream_music,YEYK-9628,0
U04312,2025-10-25,09:35:02,7,share_social,ZKPZ-0138,0
U04523,2025-09-29,20:45:12,23,stream_music,XEZV-4613,3
U01611,2026-01-27,17:27:51,30,play_ar_game,GGJR-9860,0
U04551,2025-09-09,04:40:36,29,stream_music,ZYXZ-1864,3
U00403,2026-02-14,12:05:19,24,share_social,VGNP-5509,0
U02647,2025-09-13,06:13:55,12,stream_music,XNAU-2930,0
U00283,2025-11-17,08:35:25,25,stream_music,PVQJ-8955,0
U03938,2025-11-03,05:09:04,22,browse_merch,CXZO-6460,0
U04718,2025-12-16,19:39:34,3,browse_merch,AFGT-1982,4
U02364,2026-02-05,14:14:44,6,play_ar_game,KFTN-9493,0
U01878,2026-01-23,04:07:50,23,play_ar_game,XGWO-6413,0
U00981,2025-11-23,16:12:03,20,browse_merch,,0
U04061,2025-10-26,14:20:11,24,browse_merch,EDPS-3954,2
U01651,2025-09-19,04:35:22,21,share_social,HKPL-4286,0
U03785,2026-02-05,06:33:57,9,share_social,PRGL-7296,0
U04542,2025-09-22,03:02:07,10,share_social,NXUK-9709,2
U03395,2025-10-31,22:05:41,29,browse_merch,DRVS-1592,5
U02310,2025-12-14,14:37:55,6,scan_ticket,HVOI-6572,0
U00487,2025-12-18,14:18:45,7,scan_ticket,JFVV-2055,0
U04489,2025-11-22,17:30:43,19,browse_merch,ASUY-4424,0
U04696,2026-02-08,16:21:09,1,scan_ticket,VGEK-9498,0
U03849,2026-01-24,13:29:31,21,browse_merch,,0
U04379,2025-08-30,14:14:38,11,play_ar_game,EODS-7034,5
U03331,2026-01-21,00:00:37,25,play_ar_game,SVKK-0557,0
U03189,2025-12-05,03:52:50,26,play_ar_game,YBDE-3484,0
U01913,2025-10-12,01:31:16,19,browse_merch,RDLW-6631,0
U01541,2026-02-16,08:49:29,25,stream_music,,0
U03718,2025-12-13,05:01:26,16,browse_merch,WPNJ-2663,0
U03337,2025-11-30,09:41:40,17,scan_ticket,,2
U02944,2025-11-28,05:54:50,3,play_ar_game,WQII-9619,0
U03489,2025-11-17,22:44:48,14,share_social,SKCL-6981,4
U02988,2026-01-19,00:46:51,28,stream_music,LFLM-3869,0
U03670,2025-11-10,06:05:19,10,share_social,VUDZ-9442,0
U02215,2025-11-07,22:38:38,18,share_social,XNFR-2580,0
U01746,2026-02-11,02:26:24,24,share_social,QUUU-8565,0
U00037,2025-12-11,14:57:07,25,browse_merch,LNIH-7151,3
U01441,2025-10-25,05:51:14,30,scan_ticket,,0
U03261,2025-10-18,03:51:27,13,scan_ticket,,0
U02641,2025-12-27,14:24:55,26,play_ar_game,UZWS-6548,0
U01817,2025-12-08,11:19:08,23,scan_ticket,CSPK-3192,0
U01432,2026-02-12,21:18:44,8,scan_ticket,SFYX-1013,0
U00299,2025-09-30,23:07:28,27,scan_ticket,PRXA-2169,3
U02230,2026-02-10,20:54:22,5,stream_music,HBOH-4241,0
U04194,2026-02-14,04:05:06,7,stream_music,HKEA-4948,5
U00341,2025-08-28,02:07:06,21,browse_merch,OWLT-8147,0
U03735,2025-09-03,12:14:38,9,stream_music,BTRL-3200,5
U03086,2025-10-10,02:25:18,27,stream_music,SBMW-8439,0
U03053,2025-08-24,04:13:53,30,browse_merch,VRTP-5040,0
U00697,2026-01-27,00:32:32,15,browse_merch,FBFB-0070,0
U01059,2026-01-09,22:17:30,12,play_ar_game,LKJS-0871,3
U04932,2025-09-17,11:24:28,21,scan_ticket,,0
U02275,2025-10-24,16:43:39,9,share_social,HXSG-8437,1
U00002,2026-01-08,14:58:54,17,stream_music,JMKN-9715,5
U03203,2025-09-01,06:44:13,9,stream_music,EFAN-8416,0
U03620,2025-11-25,23:29:10,9,share_social,KUYR-6569,0
U04286,2025-12-27,02:43:00,26,scan_ticket,OYJW-6461,0
U03679,2026-01-05,03:23:52,13,browse_merch,MYHX-3673,0
U03303,2025-12-24,08:25:48,11,scan_ticket,,0
U04885,2025-12-16,03:58:15,6,share_social,,0
U00308,2026-01-28,04:46:58,28,scan_ticket,PKQN-6478,0
U03010,2025-09-28,11:56:29,28,browse_merch,,1
U01109,2026-01-30,02:20:10,13,browse_merch,TIHU-5033,1
U02048,2025-12-02,23:30:59,1,play_ar_game,ONEE-3999,0
U00608,2026-01-17,15:16:07,21,browse_merch,ACNH-6084,0
U04394,2025-11-28,04:06:17,14,scan_ticket,PWJH-9257,5
U02890,2025-12-29,12:59:56,8,browse_merch,UFLS-9635,4
U01529,2025-09-13,04:20:56,29,play_ar_game,KFER-7336,0
U00455,2025-10-04,18:51:26,26,share_social,,0
U00494,2025-10-31,02:28:41,27,browse_merch,,0
U01014,2025-08-23,04:55:20,29,browse_merch,LRQL-8565,0
U03902,2025-08-26,20:51:28,3,share_social,JIJQ-0454,0
U04336,2025-09-23,09:28:12,14,browse_merch,JDSW-6722,0
U04444,2025-12-31,19:11:11,5,scan_ticket,YQGY-5431,0
U01528,2025-12-12,13:56:06,24,play_ar_game,XOLX-0334,0
U02632,2026-02-01,18:46:23,26,share_social,,0
U00797,2025-11-16,05:56:20,20,scan_ticket,NCOQ-6059,0
U02441,2026-01-08,10:43:02,30,play_ar_game,PPSZ-8498,0
U03032,2026-01-02,05:14:49,18,play_ar_game,NANX-0224,0
U04124,2025-11-12,07:04:26,26,scan_ticket,PXPG-1717,0
U03399,2026-01-30,15:40:14,2,scan_ticket,WNGS-1263,3
U01103,2026-01-28,00:18:53,5,share_social,,0
U02760,2026-01-08,13:23:49,21,browse_merch,QKDW-9010,2
U01216,2025-11-10,14:25:33,3,scan_ticket,WPOV-7392,3
U01127,2025-10-27,01:35:47,18,browse_merch,IFKV-5269,0
U01134,2026-01-31,14:53:05,1,share_social,,0
U03578,2025-09-11,21:56:00,27,stream_music,JAXE-0984,5
U00537,2025-12-02,14:19:36,23,scan_ticket,PWMT-3540,0
U03635,2026-01-06,15:15:38,22,share_social,CNOO-5911,2
U00733,2025-10-02,11:45:11,14,stream_music,MNEP-3461,0
U04445,2025-12-21,04:36:19,19,browse_merch,IXVT-2431,0
U03336,2026-01-05,16:16:32,8,share_social,BQLV-2272,0
U04626,2025-10-09,07:33:04,3,stream_music,MXTI-0848,0
U02684,2026-02-17,23:05:51,15,stream_music,SMMY-6581,4
U00359,2026-01-12,22:35:26,11,share_social,FEFU-9039,0
U04824,2025-11-05,12:49:13,24,stream_music,,0
U00159,2026-01-24,03:26:44,20,browse_merch,QUTG-6759,0
U00469,2026-02-12,13:15:29,7,play_ar_game,OJVD-5147,2
U04527,2025-12-29,15:45:18,30,share_social,XPNZ-3111,1
U04163,2026-01-23,12:33:09,1,share_social,BCPB-5849,0
U00093,2026-01-20,21:20:47,22,share_social,ITUA-0212,0
U00235,2025-11-17,09:15:43,24,scan_ticket,,0
U03663,2025-11-11,02:51:46,4,play_ar_game,YYRA-8547,4
U00708,2025-10-04,16:11:44,17,stream_music,BNDS-9807,2
U02035,2025-09-05,13:59:37,13,scan_ticket,SCXX-4979,0
U00920,2026-01-15,09:24:55,10,browse_merch,DQRT-9394,0
U01678,2025-11-26,16:19:20,24,scan_ticket,ZDNT-8400,0
U02085,2026-01-11,17:13:17,18,scan_ticket,PWAY-3534,1
U00623,2026-01-29,10:39:05,1,stream_music,VLQD-0895,0
U02525,2025-12-17,00:50:41,11,browse_merch,KGVW-8062,0
U04234,2025-09-17,23:41:02,29,browse_merch,TDTX-1009,0
U01047,2026-01-27,04:39:58,3,share_social,VJYC-0390,0
U01746,2025-10-19,16:46:15,25,share_social,LMQD-4828,0
U01035,2025-12-24,03:06:21,14,browse_merch,BNEK-6836,0
U00099,2025-11-16,13:49:36,4,scan_ticket,RBPE-4943,0
U02413,2026-01-08,12:09:27,3,browse_merch,GEEG-3937,0
U01452,2026-01-05,23:51:33,23,scan_ticket,EUBI-7978,2
U03727,2025-11-23,05:25:45,18,play_ar_game,LIAF-9660,0
U00537,2025-10-31,21:28:54,2,scan_ticket,UNCS-1759,0
U04401,2025-10-17,14:03:17,3,share_social,PBWR-5492,0
U03774,2025-10-24,13:27:00,7,scan_ticket,WZUY-9447,3
U03868,2025-12-18,21:45:23,1,browse_merch,IWRW-0548,0
U03913,2025-11-30,20:04:40,7,stream_music,,0
U03107,2026-01-10,22:13:10,21,browse_merch,RAWQ-2890,0
U02993,2025-10-03,11:56:48,18,share_social,WEPT-4645,0
U00826,2025-09-21,12:23:29,11,scan_ticket,IDMR-9142,2
U03582,2025-10-23,11:48:22,20,scan_ticket,XEZV-4613,0
U00438,2025-11-07,22:58:52,20,play_ar_game,IPIQ-0501,0
U03188,2025-09-05,16:09:22,17,scan_ticket,NKDK-1966,0
